R,G,B,d
225,228,233,1
225,228,233,1
225,228,233,1
225,228,233,1
225,228,233,1
226,229,236,1
226,229,236,1
226,229,236,1
225,228,235,1
224,227,234,1
223,226,233,1
223,226,233,1
223,226,233,1
223,226,235,1
222,225,234,1
221,224,233,1
221,224,233,1
221,224,233,1
221,224,233,1
220,223,232,1
220,223,232,1
219,222,231,1
219,222,231,1
217,221,230,1
216,220,229,1
215,219,230,1
215,219,230,1
213,220,230,1
213,220,230,1
213,220,228,1
213,220,228,1
213,220,228,1
213,220,228,1
213,220,228,1
212,219,227,1
211,218,226,1
210,217,225,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,228,1
212,219,229,1
212,219,229,1
212,219,229,1
213,220,230,1
213,220,230,1
214,221,231,1
213,220,230,1
212,219,229,1
211,218,228,1
211,218,228,1
211,218,228,1
211,218,228,1
210,217,227,1
210,217,227,1
210,217,227,1
209,216,224,1
209,216,224,1
209,216,224,1
209,216,224,1
208,217,224,1
207,216,223,1
207,216,223,1
207,216,223,1
207,216,223,1
206,215,222,1
206,215,222,1
206,215,222,1
206,215,222,1
207,216,223,1
207,216,223,1
206,215,222,1
206,215,222,1
206,215,222,1
205,214,223,1
205,214,223,1
204,213,222,1
204,213,222,1
203,212,221,1
203,212,221,1
204,212,223,1
204,212,223,1
203,213,223,1
204,214,224,1
204,214,224,1
204,214,224,1
204,214,224,1
205,215,225,1
204,214,224,1
203,213,223,1
202,212,222,1
201,211,221,1
200,210,220,1
199,209,219,1
199,209,219,1
198,208,218,1
198,208,220,1
197,207,219,1
195,207,219,1
194,206,218,1
194,206,218,1
194,206,218,1
193,205,217,1
192,204,216,1
191,203,215,1
191,203,215,1
191,203,215,1
191,203,215,1
192,204,216,1
193,205,217,1
195,207,219,1
196,208,220,1
197,209,221,1
199,211,223,1
203,213,225,1
202,212,224,1
200,209,224,1
200,209,224,1
200,209,224,1
199,208,223,1
199,208,223,1
197,209,223,1
199,208,223,1
196,208,222,1
196,208,222,1
195,207,221,1
194,206,220,1
194,206,220,1
194,206,220,1
194,206,220,1
194,206,220,1
194,206,220,1
196,205,220,1
195,204,219,1
196,205,220,1
196,205,220,1
197,206,221,1
197,206,221,1
196,205,220,1
195,204,219,1
192,204,218,1
192,204,218,1
192,204,218,1
191,203,217,1
189,203,216,1
186,200,213,1
184,198,211,1
183,197,210,1
181,197,210,1
179,195,208,1
176,192,205,1
175,191,204,1
172,190,202,1
172,190,202,1
169,188,203,1
166,188,202,1
164,187,205,1
163,189,206,1
162,188,205,1
162,188,205,1
163,189,206,1
164,190,207,1
162,188,205,1
162,188,205,1
160,186,203,1
156,182,199,1
157,183,200,1
157,183,200,1
157,183,200,1
157,183,200,1
156,182,199,1
157,183,200,1
157,182,202,1
157,182,202,1
158,180,201,1
158,180,201,1
157,179,202,1
156,178,201,1
156,178,201,1
155,177,200,1
153,178,200,1
152,177,199,1
151,176,198,1
151,176,198,1
152,177,197,1
152,177,197,1
151,175,199,1
151,175,199,1
150,176,199,1
149,176,197,1
147,175,196,1
146,175,193,1
146,174,195,1
148,175,196,1
153,175,198,1
154,172,192,1
159,175,191,1
195,208,224,1
223,224,229,1
211,212,217,1
234,240,236,1
232,237,240,1
228,233,239,1
222,228,240,1
221,227,241,1
221,227,241,1
219,225,237,1
218,227,234,1
218,228,230,1
216,226,227,1
215,225,224,1
215,225,224,1
214,224,223,1
213,223,222,1
212,222,223,1
213,223,224,1
213,223,225,1
212,222,224,1
212,222,224,1
213,223,225,1
213,223,225,1
213,223,225,1
214,224,226,1
216,226,228,1
216,226,228,1
216,226,228,1
217,227,229,1
217,227,229,1
217,227,229,1
218,228,230,1
220,228,231,1
223,228,232,1
223,228,232,1
223,228,232,1
223,228,232,1
224,227,232,1
225,228,233,1
225,228,233,1
225,228,233,1
226,229,234,1
226,229,234,1
226,229,234,1
227,230,235,1
228,231,236,1
228,231,236,1
228,231,236,1
228,231,236,1
228,231,236,1
228,231,236,1
228,231,236,1
228,231,236,1
228,231,236,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
227,230,237,1
227,230,237,1
226,229,236,1
225,228,235,1
225,228,235,1
224,227,234,1
224,227,234,1
223,226,233,1
223,226,235,1
222,225,234,1
222,225,234,1
222,225,234,1
222,225,234,1
222,225,234,1
221,224,233,1
221,224,233,1
220,223,232,1
220,223,232,1
219,223,232,1
217,221,230,1
216,220,231,1
215,219,230,1
214,221,231,1
214,221,231,1
214,221,229,1
214,221,229,1
214,221,229,1
214,221,229,1
213,220,228,1
212,219,227,1
211,218,226,1
210,217,225,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,228,1
211,218,228,1
212,219,229,1
212,219,229,1
212,219,229,1
213,220,230,1
213,220,230,1
213,220,230,1
212,219,229,1
212,219,229,1
212,219,229,1
212,219,229,1
211,218,228,1
210,217,227,1
210,217,227,1
210,217,227,1
210,217,225,1
210,217,225,1
210,217,225,1
211,218,226,1
209,218,225,1
209,218,225,1
209,218,225,1
208,217,224,1
208,217,224,1
208,217,224,1
207,216,223,1
208,217,224,1
208,217,224,1
208,217,224,1
208,217,224,1
208,217,224,1
208,217,224,1
208,217,224,1
207,216,225,1
207,216,225,1
206,215,224,1
205,214,223,1
205,214,223,1
204,213,222,1
205,213,224,1
205,213,224,1
204,214,224,1
205,215,225,1
205,215,225,1
204,214,224,1
205,215,225,1
206,216,226,1
206,216,226,1
206,216,226,1
205,215,225,1
204,214,224,1
202,212,222,1
201,211,221,1
200,210,220,1
200,210,220,1
200,210,222,1
200,210,222,1
197,209,221,1
197,209,221,1
197,209,221,1
196,208,220,1
195,207,219,1
194,206,218,1
194,206,218,1
194,206,218,1
195,207,219,1
196,208,220,1
197,209,221,1
198,210,222,1
198,210,222,1
199,211,223,1
198,210,222,1
200,212,224,1
203,213,225,1
201,211,223,1
199,208,223,1
198,207,222,1
198,207,222,1
197,206,221,1
197,206,221,1
197,206,221,1
197,206,221,1
197,206,221,1
197,206,221,1
194,206,220,1
196,205,220,1
194,206,220,1
196,205,220,1
196,205,220,1
196,205,220,1
196,205,220,1
196,205,220,1
196,205,220,1
197,204,220,1
197,206,221,1
195,204,219,1
195,204,219,1
195,204,219,1
194,203,218,1
191,203,217,1
191,203,217,1
190,202,216,1
189,201,215,1
188,202,215,1
185,199,212,1
183,197,210,1
183,197,210,1
180,196,209,1
178,194,207,1
176,192,205,1
175,191,204,1
172,190,202,1
172,190,202,1
170,189,204,1
167,189,203,1
165,188,206,1
162,188,205,1
161,187,204,1
160,186,203,1
158,184,201,1
160,186,203,1
157,183,200,1
157,183,200,1
156,182,199,1
153,180,197,1
155,182,199,1
153,180,197,1
155,181,198,1
155,181,198,1
155,181,198,1
155,181,198,1
155,180,200,1
155,180,200,1
157,179,200,1
156,178,199,1
157,179,202,1
156,178,201,1
155,177,200,1
155,177,200,1
152,177,199,1
151,176,198,1
151,176,198,1
151,176,198,1
152,177,197,1
151,176,196,1
150,174,198,1
150,174,198,1
148,174,197,1
147,174,195,1
145,173,194,1
144,173,191,1
143,171,192,1
145,173,194,1
149,174,196,1
150,171,192,1
157,174,190,1
194,207,223,1
202,203,205,1
218,219,224,1
235,241,241,1
227,232,236,1
224,228,239,1
223,227,239,1
221,227,241,1
221,227,239,1
219,226,234,1
219,227,230,1
218,227,226,1
217,226,223,1
216,225,222,1
215,224,221,1
214,223,220,1
214,223,222,1
215,223,225,1
214,222,224,1
212,220,222,1
213,221,223,1
214,222,224,1
212,220,222,1
212,220,223,1
215,223,226,1
216,224,227,1
217,225,228,1
217,225,228,1
218,226,229,1
218,226,229,1
219,227,230,1
219,226,232,1
219,226,232,1
223,228,232,1
223,228,232,1
223,228,232,1
224,229,233,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
225,228,233,1
226,229,234,1
227,230,235,1
228,231,236,1
229,232,237,1
229,232,237,1
230,233,238,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
228,231,236,1
228,231,236,1
228,231,236,1
228,231,236,1
228,231,236,1
228,231,236,1
228,231,236,1
227,230,235,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
227,230,235,1
226,229,234,1
226,229,234,1
227,230,235,1
227,230,235,1
227,230,237,1
227,230,237,1
226,229,236,1
225,228,235,1
224,227,234,1
224,227,234,1
223,226,233,1
223,226,233,1
223,226,233,1
223,226,233,1
223,226,233,1
223,226,233,1
222,225,232,1
222,225,232,1
222,225,232,1
221,224,231,1
219,223,232,1
217,221,230,1
216,220,229,1
215,219,228,1
216,220,231,1
216,220,231,1
214,221,229,1
214,221,229,1
214,221,229,1
213,220,228,1
212,219,227,1
212,219,227,1
211,218,226,1
210,217,225,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,226,1
212,219,227,1
211,218,226,1
210,217,225,1
211,218,226,1
211,218,226,1
211,218,226,1
212,219,227,1
213,220,228,1
213,220,228,1
213,220,228,1
214,221,229,1
212,219,227,1
212,219,227,1
212,219,227,1
212,219,227,1
211,218,226,1
211,218,226,1
210,217,225,1
210,217,225,1
210,217,225,1
210,217,225,1
212,219,227,1
212,219,227,1
210,219,226,1
209,218,225,1
210,219,226,1
208,217,224,1
208,217,224,1
207,216,223,1
207,216,223,1
208,217,224,1
209,218,225,1
209,218,225,1
208,217,224,1
207,216,223,1
208,217,224,1
208,217,224,1
208,217,224,1
207,216,223,1
207,216,223,1
206,215,222,1
205,214,223,1
205,214,223,1
204,213,222,1
205,214,223,1
206,215,224,1
207,216,225,1
207,216,225,1
206,215,224,1
207,216,225,1
208,217,226,1
207,216,225,1
207,216,225,1
206,215,224,1
204,213,222,1
203,211,222,1
202,210,221,1
200,210,220,1
200,210,220,1
200,210,220,1
199,209,219,1
199,209,219,1
198,208,218,1
198,208,220,1
197,207,219,1
196,206,218,1
196,206,218,1
193,206,215,1
193,206,215,1
199,209,219,1
202,212,222,1
202,212,222,1
202,212,222,1
202,212,222,1
200,210,220,1
202,212,222,1
201,211,221,1
200,210,222,1
199,209,221,1
198,207,222,1
197,206,221,1
196,205,220,1
196,205,220,1
197,204,220,1
197,204,220,1
196,203,219,1
196,203,219,1
196,203,219,1
196,205,220,1
198,205,221,1
197,206,221,1
199,206,222,1
198,205,221,1
198,205,221,1
198,205,221,1
199,206,222,1
199,206,222,1
198,204,220,1
195,202,218,1
194,203,218,1
193,202,217,1
193,202,217,1
192,201,216,1
189,201,215,1
188,200,214,1
188,200,214,1
187,199,213,1
186,200,213,1
185,199,212,1
183,197,210,1
183,197,210,1
180,196,209,1
178,194,207,1
176,192,205,1
174,190,203,1
172,190,202,1
171,189,201,1
170,189,204,1
167,189,203,1
165,188,206,1
162,188,205,1
159,186,203,1
158,185,202,1
156,183,200,1
154,181,198,1
152,179,196,1
151,178,195,1
152,179,196,1
154,181,198,1
154,181,198,1
154,181,198,1
155,181,198,1
156,182,199,1
156,182,199,1
155,181,198,1
155,180,200,1
155,180,200,1
155,180,200,1
155,180,200,1
155,180,202,1
154,179,201,1
153,178,200,1
153,178,200,1
152,177,199,1
151,176,198,1
150,177,198,1
150,177,198,1
151,178,197,1
150,177,196,1
149,175,198,1
148,174,197,1
148,174,197,1
146,173,194,1
144,172,193,1
141,172,190,1
141,172,192,1
146,174,195,1
145,172,193,1
149,171,192,1
157,174,190,1
190,206,221,1
251,251,253,1
229,230,232,1
242,246,245,1
233,238,242,1
227,231,240,1
227,231,243,1
227,231,243,1
222,228,240,1
221,228,236,1
219,227,230,1
218,227,226,1
218,227,224,1
216,225,222,1
214,223,218,1
214,223,220,1
217,226,223,1
215,224,223,1
210,218,220,1
210,218,220,1
219,227,229,1
224,232,234,1
219,227,229,1
216,224,227,1
219,227,230,1
221,229,232,1
221,229,232,1
222,230,233,1
222,230,233,1
223,231,234,1
223,231,234,1
224,231,237,1
224,231,237,1
226,231,235,1
225,230,234,1
225,230,234,1
226,231,235,1
228,231,236,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
228,231,236,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
230,233,238,1
230,233,238,1
230,233,238,1
229,232,237,1
229,232,237,1
228,231,236,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
228,231,236,1
228,231,236,1
228,231,236,1
228,231,236,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
226,229,234,1
226,229,234,1
227,230,235,1
227,230,235,1
227,230,237,1
227,230,237,1
226,229,236,1
226,229,236,1
225,228,235,1
224,227,234,1
224,227,234,1
224,227,234,1
224,227,234,1
224,227,234,1
224,227,234,1
224,227,234,1
223,226,233,1
223,226,233,1
223,226,233,1
223,226,233,1
221,225,234,1
220,224,233,1
219,223,232,1
219,223,232,1
220,224,235,1
220,224,235,1
218,225,233,1
218,225,233,1
218,225,233,1
217,224,232,1
217,224,232,1
216,223,231,1
216,223,231,1
215,222,230,1
216,223,231,1
216,223,231,1
216,223,231,1
215,222,230,1
215,222,230,1
215,222,230,1
215,222,230,1
214,221,229,1
213,220,228,1
213,220,228,1
213,220,228,1
213,220,228,1
213,220,228,1
213,220,228,1
213,220,228,1
213,220,228,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,226,1
211,218,226,1
210,217,225,1
210,217,225,1
210,217,225,1
209,216,224,1
209,216,224,1
211,218,226,1
213,220,228,1
211,220,227,1
211,220,227,1
211,220,227,1
210,219,226,1
210,219,226,1
209,218,225,1
209,218,225,1
210,219,226,1
211,220,227,1
211,220,227,1
210,219,226,1
209,218,225,1
209,218,225,1
209,218,225,1
208,217,224,1
208,217,224,1
207,216,223,1
207,216,223,1
206,215,224,1
206,215,224,1
205,214,223,1
205,214,223,1
205,214,223,1
206,215,224,1
206,215,224,1
205,214,223,1
206,215,224,1
207,216,225,1
207,216,225,1
207,216,225,1
207,216,225,1
207,216,225,1
206,214,225,1
206,214,225,1
205,215,225,1
205,215,225,1
205,215,225,1
205,215,225,1
205,215,225,1
204,214,224,1
203,213,225,1
202,212,224,1
202,212,224,1
201,211,223,1
198,211,220,1
198,211,220,1
202,212,222,1
204,214,224,1
203,213,223,1
203,213,223,1
202,212,222,1
201,211,221,1
199,209,219,1
199,209,219,1
198,208,220,1
198,208,220,1
197,206,221,1
197,206,221,1
197,206,221,1
196,205,220,1
197,204,220,1
196,203,219,1
195,202,218,1
195,202,218,1
195,202,218,1
196,203,219,1
196,203,219,1
196,203,219,1
196,203,219,1
196,203,219,1
195,202,218,1
195,202,218,1
197,203,219,1
197,203,219,1
195,201,217,1
193,200,216,1
192,199,215,1
191,200,215,1
191,200,215,1
191,200,215,1
189,201,215,1
189,201,215,1
189,201,215,1
189,201,215,1
188,202,215,1
188,202,215,1
187,201,214,1
185,199,212,1
182,198,211,1
179,195,208,1
175,191,204,1
172,188,201,1
169,187,199,1
168,186,198,1
166,185,200,1
163,185,199,1
161,184,202,1
158,184,201,1
156,183,200,1
155,182,199,1
153,180,197,1
152,179,196,1
151,178,195,1
150,177,194,1
149,176,193,1
149,176,193,1
150,177,194,1
150,177,194,1
152,178,195,1
153,179,196,1
153,179,196,1
153,179,196,1
154,179,199,1
155,180,200,1
156,181,201,1
156,181,201,1
156,181,203,1
155,180,202,1
154,179,201,1
153,178,200,1
152,177,199,1
150,175,197,1
149,176,197,1
149,176,197,1
148,177,195,1
147,176,194,1
148,174,197,1
148,174,197,1
147,173,196,1
146,174,195,1
145,173,194,1
143,174,192,1
142,173,193,1
144,175,195,1
144,172,193,1
146,171,191,1
154,173,188,1
187,203,218,1
254,252,255,1
242,247,243,1
241,245,248,1
233,236,243,1
229,233,242,1
230,234,245,1
227,231,242,1
226,230,239,1
223,228,232,1
218,226,228,1
218,227,224,1
216,225,222,1
213,222,219,1
215,224,219,1
219,228,225,1
216,222,220,1
210,216,216,1
211,217,217,1
224,230,230,1
232,238,238,1
226,232,232,1
220,225,228,1
223,228,231,1
226,231,235,1
227,232,236,1
227,232,238,1
227,232,238,1
228,233,239,1
228,233,239,1
228,232,241,1
229,234,240,1
229,234,238,1
228,233,237,1
228,233,237,1
228,233,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
230,233,238,1
230,233,238,1
229,232,237,1
229,232,237,1
230,233,238,1
229,232,237,1
229,232,237,1
228,231,236,1
228,231,236,1
228,231,236,1
227,230,235,1
226,229,234,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
226,229,234,1
225,228,233,1
225,228,233,1
225,228,233,1
225,228,233,1
225,228,233,1
225,228,233,1
225,228,233,1
224,227,232,1
224,227,232,1
224,227,232,1
223,226,233,1
223,226,233,1
222,227,233,1
222,227,233,1
222,226,235,1
222,226,235,1
222,226,235,1
222,226,235,1
221,225,234,1
222,226,235,1
222,226,235,1
222,226,235,1
222,226,235,1
222,226,235,1
222,226,235,1
221,225,234,1
221,225,234,1
221,225,234,1
221,225,234,1
220,224,233,1
220,224,233,1
220,224,233,1
219,223,232,1
218,222,231,1
215,222,228,1
215,222,228,1
214,221,227,1
214,221,227,1
214,221,227,1
213,220,226,1
213,220,226,1
213,220,226,1
211,218,224,1
211,218,224,1
211,218,224,1
211,218,224,1
211,218,224,1
210,217,223,1
210,217,223,1
210,217,223,1
209,216,224,1
209,216,224,1
212,219,227,1
214,221,229,1
212,221,228,1
212,221,228,1
212,221,228,1
211,220,227,1
210,219,226,1
210,219,226,1
210,219,226,1
211,220,227,1
212,221,228,1
212,221,228,1
211,220,227,1
210,219,226,1
209,218,223,1
209,218,223,1
209,218,223,1
208,217,222,1
208,217,224,1
207,216,223,1
207,216,223,1
207,216,223,1
207,216,225,1
206,215,224,1
206,215,224,1
206,215,224,1
206,215,224,1
207,216,225,1
207,216,225,1
207,216,225,1
206,215,224,1
207,216,225,1
207,216,225,1
208,217,226,1
208,217,226,1
209,218,227,1
209,218,227,1
209,218,227,1
209,217,228,1
209,217,228,1
208,216,227,1
208,216,227,1
206,216,226,1
205,215,225,1
204,214,224,1
204,214,224,1
203,213,223,1
202,212,222,1
204,214,224,1
205,215,225,1
203,213,223,1
202,212,222,1
202,212,222,1
200,210,220,1
197,207,217,1
197,207,217,1
196,206,218,1
196,206,218,1
197,206,221,1
197,206,221,1
197,206,221,1
196,205,220,1
197,204,220,1
196,203,219,1
195,202,218,1
194,201,217,1
195,202,218,1
195,202,218,1
194,203,218,1
194,203,218,1
194,201,217,1
194,201,217,1
194,201,217,1
193,200,216,1
194,201,217,1
194,201,217,1
194,200,216,1
191,198,214,1
191,198,214,1
190,199,214,1
190,199,214,1
190,199,214,1
189,201,215,1
189,201,215,1
190,202,216,1
190,202,216,1
190,204,217,1
189,203,216,1
188,202,215,1
186,200,213,1
182,198,211,1
178,194,207,1
173,189,202,1
170,186,199,1
167,185,197,1
165,183,195,1
162,181,196,1
159,181,195,1
157,180,198,1
154,180,197,1
154,180,197,1
153,179,196,1
151,177,194,1
151,177,194,1
151,177,194,1
149,175,192,1
148,174,191,1
146,173,190,1
146,173,190,1
147,174,191,1
