R,G,B,d
213,181,142,3
235,206,166,3
227,195,156,3
190,158,119,3
173,141,100,3
184,151,110,3
200,167,126,3
190,157,116,3
186,151,111,3
203,170,129,3
214,179,139,3
216,181,141,3
219,184,144,3
213,178,138,3
196,161,121,3
184,149,109,3
173,138,98,3
168,133,93,3
186,151,111,3
193,158,118,3
200,165,125,3
201,166,126,3
186,151,111,3
194,159,119,3
209,174,134,3
221,186,146,3
212,177,135,3
199,164,122,3
205,171,126,3
216,182,137,3
223,189,144,3
224,190,144,3
212,178,132,3
210,176,128,3
215,181,133,3
197,163,117,3
189,156,111,3
199,166,121,3
212,178,132,3
237,204,161,3
207,176,132,3
187,155,116,3
180,148,107,3
191,158,113,3
209,173,123,3
237,198,143,3
227,188,129,3
200,161,104,3
171,134,79,3
154,120,72,3
146,112,66,3
143,107,59,3
152,115,70,3
154,117,73,3
170,133,91,3
181,141,105,3
167,127,92,3
153,112,80,3
159,120,89,3
169,130,97,3
190,151,118,3
193,157,123,3
169,133,99,3
168,134,99,3
176,142,107,3
197,163,128,3
213,179,142,3
213,178,140,3
217,179,140,3
188,150,113,3
177,139,102,3
159,124,86,3
148,114,76,3
166,134,96,3
154,122,84,3
164,130,93,3
191,157,120,3
198,164,126,3
189,155,117,3
196,162,124,3
192,160,121,3
198,164,129,3
218,184,149,3
237,205,167,3
233,201,163,3
225,193,155,3
231,199,161,3
230,198,160,3
220,188,150,3
220,188,150,3
217,185,147,3
194,162,124,3
207,175,137,3
215,183,145,3
212,180,142,3
209,177,139,3
191,159,121,3
186,154,116,3
188,156,118,3
188,156,118,3
186,153,118,3
188,157,126,3
183,159,135,3
194,168,143,3
211,180,151,3
190,159,130,3
194,164,136,3
207,176,148,3
194,155,122,3
204,164,129,3
205,169,135,3
214,179,147,3
223,188,156,3
229,194,162,3
218,182,148,3
193,157,123,3
191,155,119,3
208,172,136,3
203,167,131,3
203,167,131,3
212,176,140,3
194,158,122,3
190,156,121,3
193,159,124,3
194,160,125,3
183,149,114,3
181,147,112,3
187,153,118,3
193,160,129,3
205,172,141,3
181,147,119,3
152,119,88,3
113,80,49,3
129,96,65,3
172,139,108,3
183,152,123,3
177,147,119,3
180,154,129,3
183,161,140,3
164,146,126,3
159,151,148,3
155,138,128,3
166,126,91,3
197,150,108,3
203,156,114,3
183,136,92,3
168,121,77,3
142,98,53,3
129,85,40,3
150,108,60,3
188,146,98,3
194,154,105,3
210,170,119,3
217,180,128,3
215,178,125,3
193,156,101,3
183,148,90,3
204,169,111,3
192,158,97,3
141,107,46,3
129,93,33,3
171,135,75,3
196,160,102,3
221,185,127,3
209,172,117,3
189,152,99,3
195,158,106,3
231,193,144,3
225,187,140,3
206,169,124,3
194,155,112,3
201,164,122,3
205,167,130,3
190,155,117,3
184,146,110,3
187,152,114,3
201,166,126,3
184,149,107,3
180,145,103,3
196,161,119,3
201,164,120,3
201,164,120,3
200,161,118,3
197,160,116,3
185,148,104,3
178,141,99,3
174,137,95,3
176,139,97,3
168,131,89,3
167,130,88,3
172,134,95,3
137,99,60,3
141,102,63,3
168,129,90,3
195,156,117,3
190,151,112,3
173,134,95,3
194,155,116,3
203,161,123,3
203,161,123,3
204,165,126,3
212,173,134,3
192,153,114,3
158,120,81,3
197,159,120,3
213,178,138,3
198,163,125,3
195,161,123,3
210,181,141,3
211,183,143,3
219,191,151,3
217,189,149,3
223,194,154,3
223,194,154,3
210,178,139,3
210,178,139,3
222,190,151,3
219,187,148,3
212,180,141,3
188,156,117,3
172,140,101,3
211,177,139,3
211,177,139,3
180,146,108,3
161,128,87,3
163,128,88,3
188,153,113,3
195,160,120,3
190,155,115,3
198,163,123,3
209,174,134,3
224,189,149,3
206,171,131,3
207,172,132,3
202,167,127,3
192,157,117,3
180,145,105,3
172,137,97,3
196,161,121,3
217,182,142,3
221,186,146,3
221,186,146,3
201,166,126,3
186,151,111,3
189,154,114,3
195,160,120,3
202,167,125,3
206,171,129,3
211,177,132,3
203,169,124,3
196,162,116,3
182,148,102,3
180,146,98,3
188,154,106,3
193,159,111,3
205,171,123,3
206,174,127,3
204,172,125,3
222,188,142,3
237,204,159,3
233,201,160,3
202,174,137,3
207,181,148,3
207,183,149,3
200,172,135,3
202,170,129,3
197,159,112,3
205,165,113,3
194,153,101,3
158,121,69,3
155,121,75,3
184,151,106,3
159,122,78,3
156,119,75,3
172,135,93,3
179,141,102,3
166,126,90,3
151,111,76,3
156,115,83,3
149,108,76,3
178,139,106,3
204,166,130,3
165,129,95,3
162,126,92,3
162,128,93,3
170,136,101,3
200,166,131,3
205,171,134,3
189,155,117,3
200,165,125,3
184,146,109,3
188,150,113,3
177,142,104,3
165,131,93,3
180,148,110,3
159,127,89,3
190,156,119,3
204,170,133,3
198,164,126,3
202,170,131,3
211,179,140,3
228,196,158,3
224,190,153,3
223,189,154,3
225,193,155,3
229,197,159,3
227,195,157,3
231,199,161,3
214,182,144,3
193,161,123,3
198,166,128,3
202,170,132,3
174,142,104,3
213,181,143,3
229,197,159,3
219,187,149,3
209,177,139,3
209,177,139,3
193,161,123,3
184,152,114,3
187,153,115,3
181,147,110,3
167,137,103,3
149,127,103,3
168,142,117,3
190,159,130,3
198,167,138,3
182,152,126,3
179,148,120,3
181,145,113,3
179,140,107,3
201,165,133,3
204,169,137,3
193,158,126,3
205,170,138,3
203,167,133,3
170,134,100,3
153,117,81,3
175,139,103,3
206,170,134,3
205,169,133,3
191,155,119,3
209,173,137,3
210,176,141,3
190,156,121,3
179,145,110,3
176,142,107,3
183,149,114,3
176,143,110,3
173,143,115,3
166,139,112,3
174,148,123,3
168,140,116,3
118,88,60,3
124,93,64,3
146,113,82,3
188,155,124,3
208,178,150,3
197,171,146,3
185,164,145,3
171,152,135,3
158,149,144,3
153,127,112,3
141,118,100,3
146,110,76,3
158,111,69,3
157,108,67,3
168,119,78,3
189,140,97,3
179,132,88,3
164,117,73,3
179,134,92,3
205,162,119,3
201,160,116,3
201,163,116,3
206,170,120,3
208,172,120,3
209,174,120,3
211,174,119,3
212,176,118,3
170,134,74,3
133,98,40,3
151,118,64,3
192,160,109,3
204,173,119,3
218,185,132,3
216,183,132,3
197,161,111,3
200,162,115,3
231,193,148,3
227,189,144,3
202,163,120,3
177,135,95,3
168,129,88,3
177,137,101,3
182,144,107,3
187,147,112,3
192,154,117,3
181,143,104,3
176,139,97,3
171,134,92,3
180,143,99,3
199,161,116,3
180,142,97,3
168,131,86,3
188,151,106,3
201,164,119,3
172,138,93,3
167,132,90,3
167,132,90,3
162,124,85,3
156,118,79,3
167,128,87,3
174,135,94,3
148,109,70,3
160,121,82,3
181,142,103,3
188,149,110,3
187,148,109,3
212,173,134,3
213,174,135,3
205,166,127,3
185,146,107,3
160,121,82,3
174,136,97,3
168,130,91,3
195,157,118,3
200,165,125,3
192,157,119,3
209,177,138,3
205,177,137,3
207,182,141,3
226,201,160,3
230,205,164,3
234,205,165,3
214,185,145,3
212,180,141,3
211,179,140,3
193,159,121,3
190,156,118,3
220,186,148,3
210,175,137,3
190,155,117,3
176,141,103,3
176,141,101,3
177,139,100,3
186,148,109,3
196,158,119,3
184,146,107,3
192,154,115,3
220,182,143,3
213,175,136,3
199,161,122,3
192,154,115,3
195,157,118,3
200,162,123,3
206,171,131,3
206,171,131,3
208,173,131,3
209,174,132,3
207,172,132,3
215,180,140,3
223,188,148,3
215,180,140,3
220,185,145,3
213,178,138,3
211,176,134,3
214,179,137,3
188,155,110,3
160,127,82,3
159,127,80,3
183,151,104,3
213,181,132,3
218,186,135,3
199,167,116,3
196,164,113,3
170,138,87,3
176,144,93,3
200,166,120,3
204,171,128,3
202,172,136,3
194,169,138,3
218,198,173,3
215,197,173,3
184,162,138,3
181,154,124,3
201,166,128,3
209,168,124,3
199,156,111,3
174,133,87,3
178,144,99,3
181,148,105,3
130,93,51,3
136,98,59,3
180,141,102,3
184,144,108,3
169,129,94,3
174,134,99,3
178,138,103,3
172,132,97,3
174,136,100,3
160,122,85,3
129,93,57,3
141,105,69,3
170,136,99,3
189,155,118,3
190,157,122,3
176,144,106,3
154,122,83,3
155,121,83,3
176,138,102,3
194,156,120,3
200,164,128,3
208,174,137,3
211,179,140,3
208,174,136,3
211,176,138,3
160,125,87,3
148,114,77,3
201,169,131,3
213,183,145,3
229,199,161,3
235,199,163,3
234,198,162,3
227,193,156,3
203,171,133,3
180,148,110,3
189,157,119,3
198,166,128,3
202,170,132,3
218,186,148,3
217,185,147,3
174,142,104,3
183,151,113,3
213,181,143,3
205,173,135,3
205,173,135,3
221,189,151,3
193,161,123,3
196,164,126,3
205,171,133,3
187,153,115,3
164,131,96,3
156,130,105,3
155,127,103,3
158,127,98,3
167,133,105,3
188,157,129,3
170,139,111,3
162,126,94,3
193,154,121,3
175,139,107,3
144,109,77,3
175,140,108,3
213,178,146,3
197,161,127,3
190,154,120,3
182,146,110,3
174,138,102,3
192,156,120,3
197,161,125,3
174,138,102,3
194,158,122,3
204,170,135,3
183,149,114,3
176,142,107,3
189,155,120,3
184,149,117,3
180,149,120,3
182,158,134,3
176,158,138,3
188,171,153,3
186,167,150,3
143,119,95,3
138,108,80,3
155,122,91,3
192,157,125,3
209,178,149,3
196,168,144,3
181,160,141,3
164,147,131,3
176,175,171,3
136,127,120,3
153,121,98,3
149,119,95,3
145,111,76,3
167,118,75,3
178,129,86,3
195,144,101,3
211,162,119,3
209,160,117,3
199,152,110,3
190,145,103,3
189,147,105,3
194,155,114,3
221,184,142,3
212,175,131,3
196,160,112,3
212,176,126,3
235,198,146,3
216,179,124,3
160,121,64,3
143,108,54,3
160,132,85,3
161,134,91,3
172,145,100,3
188,159,115,3
191,158,113,3
203,169,124,3
215,178,134,3
208,169,126,3
216,174,132,3
210,168,126,3
203,161,121,3
199,157,117,3
201,159,121,3
198,159,120,3
194,154,118,3
199,159,123,3
179,140,101,3
179,140,99,3
199,157,117,3
189,147,105,3
155,116,73,3
173,135,90,3
200,162,117,3
192,155,111,3
178,141,97,3
153,116,72,3
157,120,78,3
161,124,82,3
171,133,94,3
178,139,100,3
177,135,97,3
188,146,106,3
183,144,105,3
146,107,68,3
134,95,56,3
157,118,79,3
177,138,99,3
199,160,121,3
200,161,122,3
208,169,130,3
197,158,119,3
159,120,81,3
142,104,65,3
171,136,96,3
196,161,121,3
208,175,134,3
218,184,146,3
213,184,144,3
206,181,140,3
224,203,160,3
230,209,166,3
227,204,162,3
227,204,162,3
239,214,173,3
222,193,153,3
219,187,148,3
221,189,150,3
204,170,132,3
201,166,128,3
237,202,164,3
219,181,144,3
170,132,95,3
160,122,85,3
193,155,116,3
217,179,140,3
214,176,137,3
191,153,114,3
188,150,111,3
204,166,127,3
213,175,136,3
208,170,131,3
193,155,116,3
186,148,109,3
198,160,121,3
210,172,133,3
210,175,135,3
210,175,135,3
219,184,142,3
229,194,152,3
222,187,147,3
220,185,145,3
229,194,154,3
220,185,145,3
222,187,147,3
218,183,143,3
221,186,144,3
226,191,149,3
217,184,139,3
189,156,111,3
180,148,101,3
199,167,118,3
214,182,131,3
218,186,135,3
211,180,126,3
188,157,103,3
144,113,58,3
143,110,57,3
170,134,86,3
164,131,90,3
175,146,114,3
157,124,93,3
205,165,129,3
216,173,131,3
204,161,119,3
187,149,110,3
160,125,85,3
131,93,56,3
151,113,76,3
139,99,63,3
127,87,52,3
153,113,78,3
191,151,116,3
185,145,110,3
186,146,110,3
158,120,83,3
142,104,67,3
167,129,92,3
171,136,98,3
191,157,120,3
190,156,119,3
185,152,117,3
175,142,107,3
165,133,95,3
170,138,100,3
185,149,113,3
196,160,124,3
212,178,143,3
212,178,141,3
192,160,121,3
198,164,126,3
200,162,125,3
177,142,104,3
179,145,108,3
218,188,150,3
239,205,168,3
211,179,141,3
187,155,117,3
185,153,115,3
182,150,112,3
185,153,115,3
203,171,133,3
206,174,136,3
173,141,103,3
158,126,88,3
157,125,87,3
194,162,124,3
201,169,131,3
166,134,96,3
170,138,100,3
178,146,108,3
197,163,125,3
198,164,126,3
191,157,122,3
184,154,126,3
169,139,113,3
170,136,108,3
166,133,102,3
167,136,108,3
173,139,111,3
175,139,107,3
206,167,134,3
194,158,126,3
175,140,108,3
186,151,119,3
205,170,138,3
207,171,137,3
208,172,138,3
195,159,123,3
164,128,92,3
166,130,94,3
196,160,124,3
203,167,131,3
198,162,126,3
204,170,135,3
194,160,125,3
188,154,119,3
194,160,125,3
188,153,121,3
181,151,123,3
162,136,111,3
190,157,126,3
191,155,121,3
181,148,117,3
188,161,134,3
188,167,148,3
166,149,133,3
178,177,172,3
165,166,161,3
140,131,124,3
159,122,93,3
158,123,93,3
175,141,104,3
195,147,99,3
199,151,105,3
216,168,122,3
226,178,132,3
228,180,134,3
228,181,137,3
200,157,115,3
157,118,77,3
156,118,81,3
191,156,118,3
190,155,117,3
178,140,101,3
199,162,118,3
232,194,149,3
227,186,140,3
195,153,105,3
180,143,98,3
162,136,99,3
167,144,112,3
176,152,118,3
202,176,141,3
197,167,131,3
198,164,126,3
204,169,131,3
208,169,130,3
190,148,108,3
188,146,106,3
197,154,112,3
206,163,121,3
206,162,123,3
190,148,108,3
176,134,94,3
180,138,98,3
171,129,89,3
163,121,81,3
177,133,94,3
180,136,97,3
153,111,73,3
178,136,98,3
203,161,123,3
204,162,124,3
174,132,94,3
160,116,77,3
172,130,92,3
184,142,104,3
188,148,112,3
184,145,106,3
188,146,108,3
211,169,131,3
199,160,121,3
161,122,83,3
152,113,74,3
182,143,104,3
194,152,114,3
179,137,99,3
158,119,80,3
178,139,100,3
216,177,138,3
203,164,125,3
175,137,98,3
205,170,130,3
226,191,151,3
231,210,167,3
237,218,175,3
223,202,159,3
208,185,143,3
216,191,150,3
235,206,166,3
209,177,138,3
210,178,139,3
217,183,145,3
209,174,136,3
216,178,141,3
234,194,158,3
200,160,124,3
186,146,110,3
191,152,113,3
198,159,120,3
201,162,123,3
184,145,106,3
196,157,118,3
201,162,123,3
172,133,94,3
173,134,95,3
193,154,115,3
191,152,113,3
193,156,114,3
210,173,131,3
220,185,143,3
224,189,147,3
229,194,152,3
238,203,161,3
231,196,154,3
203,168,126,3
185,150,108,3
184,149,107,3
200,165,125,3
215,180,140,3
216,183,140,3
204,171,128,3
198,165,120,3
213,180,135,3
220,188,141,3
214,182,133,3
206,174,123,3
218,186,135,3
221,190,136,3
187,156,101,3
156,124,67,3
163,128,74,3
172,136,88,3
176,143,102,3
168,141,112,3
160,128,105,3
189,148,118,3
194,150,115,3
206,162,125,3
183,145,108,3
162,127,89,3
166,128,92,3
170,130,95,3
129,89,54,3
136,96,61,3
183,143,108,3
199,159,124,3
169,129,93,3
156,116,80,3
146,106,70,3
155,117,78,3
181,143,104,3
173,138,100,3
168,134,97,3
158,124,87,3
180,147,112,3
204,171,136,3
200,170,134,3
207,177,141,3
207,173,138,3
210,176,141,3
217,182,150,3
204,171,136,3
195,161,124,3
205,171,133,3
210,172,133,3
215,177,140,3
230,196,159,3
237,207,171,3
235,206,172,3
225,195,159,3
228,192,156,3
235,201,164,3
214,182,144,3
205,173,135,3
212,180,142,3
211,179,141,3
213,181,143,3
219,187,149,3
212,180,142,3
189,157,119,3
173,141,103,3
158,126,88,3
188,156,118,3
198,166,128,3
161,129,91,3
155,123,85,3
148,116,78,3
164,132,94,3
195,161,124,3
193,157,121,3
163,128,96,3
157,127,101,3
165,139,116,3
168,143,121,3
173,147,124,3
189,158,130,3
177,142,112,3
157,122,92,3
171,136,106,3
192,158,130,3
198,163,133,3
192,153,120,3
198,159,126,3
210,174,142,3
206,171,139,3
177,142,110,3
165,130,98,3
193,157,123,3
207,171,137,3
203,167,131,3
165,129,93,3
156,120,84,3
189,153,117,3
214,178,142,3
200,164,128,3
191,157,122,3
192,158,123,3
193,159,124,3
182,148,113,3
158,125,92,3
162,135,108,3
153,129,105,3
208,173,141,3
194,156,120,3
175,140,108,3
189,159,131,3
194,172,151,3
174,155,140,3
149,113,81,3
155,116,85,3
197,162,124,3
223,177,128,3
207,161,112,3
215,168,122,3
212,165,119,3
200,153,107,3
201,156,114,3
202,159,117,3
167,128,89,3
156,118,81,3
185,149,113,3
189,153,117,3
180,142,105,3
188,149,110,3
194,155,114,3
193,151,109,3
197,156,112,3
181,147,109,3
190,161,129,3
199,165,130,3
204,166,129,3
178,139,98,3
184,142,100,3
198,155,113,3
201,158,116,3
187,144,102,3
162,119,77,3
149,105,66,3
161,117,78,3
175,131,92,3
160,116,77,3
144,99,60,3
154,109,70,3
173,129,92,3
186,143,108,3
173,130,95,3
175,132,97,3
194,150,113,3
170,128,90,3
174,132,94,3
181,142,103,3
187,148,109,3
179,140,101,3
174,135,96,3
187,148,109,3
188,149,110,3
191,153,114,3
204,166,127,3
214,176,137,3
201,162,123,3
179,140,101,3
157,119,80,3
171,133,96,3
206,168,131,3
232,194,157,3
236,201,163,3
236,202,164,3
224,190,152,3
224,190,152,3
235,206,166,3
236,215,172,3
228,207,164,3
220,197,155,3
194,169,128,3
188,163,122,3
209,181,141,3
203,174,134,3
191,159,120,3
199,165,127,3
230,195,157,3
215,180,142,3
177,139,102,3
183,143,107,3
206,166,130,3
216,176,140,3
203,164,125,3
181,142,103,3
187,148,107,3
193,154,113,3
201,162,121,3
202,163,122,3
172,133,94,3
157,118,79,3
188,148,112,3
211,173,136,3
202,164,125,3
205,170,130,3
224,189,149,3
233,198,156,3
231,196,154,3
232,198,153,3
219,185,140,3
189,155,110,3
166,132,87,3
177,144,99,3
195,162,117,3
213,180,135,3
208,177,131,3
181,150,103,3
165,134,87,3
185,154,107,3
206,174,127,3
206,174,125,3
207,175,126,3
223,191,142,3
225,191,143,3
211,178,127,3
208,173,119,3
206,170,118,3
201,164,120,3
191,158,123,3
181,157,131,3
183,152,132,3
175,135,109,3
154,111,79,3
172,129,95,3
196,158,122,3
195,157,121,3
200,160,125,3
165,125,90,3
157,116,84,3
181,140,108,3
205,165,130,3
202,162,127,3
166,126,90,3
135,95,59,3
138,99,60,3
168,129,90,3
169,130,91,3
175,137,98,3
166,131,93,3
155,121,84,3
156,122,87,3
181,148,113,3
186,156,120,3
189,159,123,3
220,187,152,3
231,198,163,3
216,183,150,3
211,178,143,3
220,188,150,3
234,200,162,3
227,189,152,3
231,201,165,3
213,180,145,3
203,167,131,3
222,184,147,3
226,192,155,3
204,172,134,3
207,175,136,3
230,198,160,3
239,206,171,3
213,180,145,3
183,151,113,3
194,162,124,3
200,168,130,3
198,165,130,3
193,160,125,3
186,153,118,3
165,133,95,3
161,129,90,3
161,129,91,3
185,151,114,3
183,147,111,3
155,119,83,3
163,128,96,3
159,126,95,3
167,136,107,3
198,164,136,3
201,166,136,3
187,151,119,3
178,143,111,3
190,155,123,3
203,170,139,3
189,154,122,3
178,142,108,3
201,165,129,3
210,176,141,3
211,177,142,3
173,138,106,3
127,92,60,3
151,115,81,3
170,134,100,3
185,149,115,3
184,148,112,3
175,139,103,3
188,152,116,3
205,169,133,3
199,165,128,3
171,137,102,3
163,129,94,3
157,123,88,3
126,91,59,3
107,74,43,3
127,101,76,3
156,134,111,3
181,146,114,3
180,142,105,3
179,143,109,3
178,147,118,3
174,152,131,3
166,147,132,3
156,122,97,3
164,125,94,3
162,137,115,3
175,140,102,3
198,156,108,3
202,158,111,3
213,169,124,3
200,156,111,3
161,118,75,3
139,96,53,3
156,114,72,3
188,146,106,3
200,161,120,3
208,169,130,3
210,172,133,3
203,164,125,3
184,145,104,3
161,122,81,3
153,114,73,3
147,108,65,3
143,113,79,3
185,161,133,3
199,169,135,3
187,152,114,3
196,159,117,3
211,169,127,3
213,170,128,3
206,163,121,3
184,141,99,3
157,113,74,3
157,113,76,3
174,128,92,3
189,144,105,3
176,131,92,3
158,113,74,3
145,100,61,3
160,116,77,3
182,138,101,3
147,105,67,3
160,118,80,3
209,170,129,3
171,134,92,3
160,123,81,3
162,127,85,3
175,140,98,3
173,136,94,3
146,109,67,3
151,114,72,3
176,141,99,3
208,173,131,3
207,172,132,3
192,157,117,3
190,155,117,3
212,177,139,3
224,189,151,3
214,178,142,3
209,173,137,3
226,190,154,3
216,180,144,3
184,148,112,3
181,145,109,3
210,176,139,3
227,198,158,3
221,193,153,3
217,189,149,3
215,186,146,3
192,163,123,3
176,147,107,3
169,140,100,3
138,106,67,3
158,126,87,3
207,173,135,3
223,188,150,3
210,175,137,3
172,137,99,3
138,100,63,3
164,126,89,3
207,169,132,3
212,174,135,3
211,174,132,3
209,172,128,3
205,168,124,3
208,171,127,3
213,176,132,3
208,171,129,3
197,159,122,3
194,156,120,3
217,181,145,3
227,191,157,3
207,171,135,3
203,168,130,3
213,180,137,3
216,183,138,3
206,174,127,3
198,166,117,3
193,161,112,3
187,155,104,3
211,181,129,3
217,190,137,3
213,186,133,3
201,174,121,3
191,164,111,3
179,152,99,3
187,159,109,3
193,162,115,3
200,167,122,3
213,180,135,3
226,192,147,3
230,193,149,3
228,189,146,3
237,196,152,3
217,178,135,3
198,164,127,3
200,173,143,3
214,194,170,3
149,118,97,3
153,116,87,3
163,126,97,3
160,124,92,3
169,131,95,3
200,160,124,3
202,162,126,3
185,142,107,3
182,142,107,3
186,146,111,3
194,154,119,3
207,167,132,3
168,128,92,3
154,114,78,3
159,117,79,3
162,120,82,3
179,137,99,3
202,163,124,3
195,155,119,3
176,138,101,3
151,115,79,3
155,121,84,3
165,131,94,3
173,139,102,3
216,184,146,3
233,201,163,3
210,177,142,3
208,178,140,3
224,194,156,3
226,194,156,3
232,198,161,3
187,151,115,3
201,165,129,3
218,184,146,3
202,168,130,3
211,178,137,3
226,192,154,3
205,170,140,3
178,143,111,3
157,123,86,3
181,147,110,3
193,159,124,3
197,162,130,3
189,154,124,3
183,148,116,3
184,150,112,3
180,147,106,3
191,157,119,3
195,161,124,3
178,142,106,3
178,142,106,3
174,138,104,3
161,127,92,3
176,141,109,3
186,151,119,3
180,145,113,3
183,149,114,3
203,169,134,3
184,150,115,3
172,139,106,3
177,144,109,3
185,151,116,3
209,175,138,3
221,189,151,3
220,188,150,3
187,153,118,3
141,107,72,3
120,84,52,3
148,112,78,3
180,144,110,3
195,159,125,3
193,159,124,3
186,152,117,3
179,145,108,3
207,173,136,3
171,137,100,3
143,109,72,3
136,102,67,3
111,76,44,3
107,74,43,3
130,104,81,3
181,161,136,3
174,141,106,3
164,126,87,3
172,134,98,3
163,130,99,3
153,128,106,3
161,142,125,3
186,152,125,3
192,152,116,3
189,156,121,3
200,170,136,3
196,163,132,3
188,154,126,3
175,143,120,3
172,138,110,3
158,119,78,3
145,103,55,3
148,105,60,3
179,136,91,3
213,170,127,3
198,155,112,3
143,101,59,3
130,88,46,3
157,115,73,3
179,137,95,3
178,139,98,3
187,148,107,3
207,168,127,3
197,158,117,3
162,123,82,3
138,99,58,3
134,95,54,3
146,117,87,3
190,168,144,3
163,134,104,3
162,128,91,3
213,175,136,3
208,169,126,3
193,150,107,3
187,144,101,3
187,144,102,3
187,143,104,3
191,145,109,3
174,128,92,3
154,109,70,3
173,128,89,3
185,140,101,3
167,122,83,3
154,110,71,3
167,123,84,3
156,114,74,3
172,133,92,3
207,170,128,3
198,163,121,3
182,149,106,3
168,135,92,3
164,129,87,3
162,127,85,3
169,132,90,3
179,144,102,3
190,157,114,3
212,179,136,3
207,174,133,3
192,159,118,3
210,176,138,3
233,199,161,3
235,199,165,3
209,173,139,3
214,178,144,3
234,198,164,3
218,182,146,3
190,154,118,3
188,150,114,3
209,174,136,3
226,192,154,3
224,192,153,3
212,180,141,3
201,169,130,3
191,159,120,3
206,174,135,3
212,180,141,3
169,137,98,3
138,104,66,3
162,128,90,3
189,154,116,3
204,169,131,3
205,170,132,3
190,155,117,3
189,151,114,3
192,154,115,3
197,160,118,3
209,172,128,3
225,188,144,3
226,189,144,3
221,184,139,3
215,178,134,3
211,174,132,3
218,180,141,3
210,174,138,3
222,186,152,3
225,189,157,3
215,179,145,3
204,170,132,3
201,168,125,3
197,164,119,3
167,135,86,3
168,136,85,3
205,174,120,3
209,179,125,3
215,189,132,3
214,189,132,3
214,189,132,3
203,178,121,3
195,170,113,3
204,179,123,3
222,196,145,3
212,184,136,3
208,177,131,3
218,185,142,3
215,180,138,3
208,170,131,3
201,162,123,3
197,153,114,3
193,151,113,3
189,155,120,3
213,186,157,3
233,212,191,3
133,103,79,3
147,110,81,3
191,154,125,3
181,145,113,3
132,92,57,3
149,109,73,3
165,122,87,3
204,161,126,3
212,172,137,3
204,164,129,3
196,156,121,3
189,149,113,3
172,132,96,3
171,132,93,3
188,146,108,3
186,144,106,3
177,135,97,3
185,146,107,3
186,146,110,3
174,136,99,3
165,129,93,3
177,141,105,3
201,165,129,3
218,184,147,3
224,192,154,3
220,188,150,3
215,185,147,3
208,178,140,3
200,170,132,3
198,168,130,3
211,179,141,3
226,192,155,3
234,198,162,3
234,198,162,3
228,190,154,3
217,179,143,3
187,151,115,3
172,137,99,3
188,154,116,3
211,178,137,3
221,188,145,3
221,188,147,3
235,201,166,3
202,167,137,3
153,118,90,3
148,113,83,3
144,110,73,3
160,126,89,3
160,126,91,3
166,131,101,3
174,139,111,3
166,131,101,3
164,131,90,3
171,138,95,3
200,166,128,3
199,165,128,3
173,137,101,3
157,121,85,3
164,128,92,3
179,143,107,3
184,148,114,3
183,147,113,3
176,142,107,3
167,133,98,3
165,131,96,3
144,110,75,3
171,138,103,3
215,182,147,3
209,176,141,3
198,166,128,3
204,174,136,3
197,167,129,3
190,158,120,3
160,127,92,3
145,111,76,3
182,148,113,3
201,167,132,3
196,162,125,3
180,148,110,3
158,126,88,3
146,116,78,3
197,168,128,3
184,152,113,3
157,125,87,3
172,140,102,3
176,143,108,3
154,121,88,3
183,153,127,3
186,162,134,3
195,162,127,3
174,139,101,3
162,126,90,3
163,129,101,3
173,148,126,3
169,150,133,3
177,164,148,3
182,148,110,3
174,131,86,3
179,142,97,3
196,159,115,3
217,179,134,3
189,150,109,3
166,128,92,3
166,128,91,3
158,114,69,3
129,85,36,3
133,89,42,3
153,110,65,3
166,125,81,3
202,161,117,3
191,150,106,3
158,117,73,3
162,123,80,3
173,134,91,3
177,138,97,3
191,152,111,3
218,179,138,3
211,172,131,3
175,136,95,3
155,116,75,3
174,135,94,3
204,175,145,3
150,125,103,3
160,130,102,3
163,128,96,3
173,135,98,3
177,138,97,3
167,124,82,3
186,143,100,3
188,143,101,3
179,134,93,3
206,158,118,3
178,133,94,3
170,125,86,3
182,138,99,3
180,136,97,3
178,134,95,3
189,145,106,3
194,150,111,3
176,134,94,3
182,143,102,3
204,167,125,3
198,163,121,3
172,139,96,3
165,132,89,3
181,148,105,3
205,172,129,3
214,179,137,3
186,151,109,3
208,175,132,3
213,182,138,3
199,166,125,3
201,168,127,3
220,186,148,3
209,175,138,3
202,168,131,3
186,152,115,3
167,133,96,3
175,139,103,3
184,148,112,3
175,139,103,3
155,119,83,3
158,123,85,3
181,146,108,3
195,161,123,3
191,158,117,3
187,154,113,3
187,154,113,3
190,157,116,3
215,182,141,3
222,189,148,3
179,146,105,3
144,111,70,3
133,100,59,3
164,129,89,3
202,167,127,3
217,179,140,3
205,167,128,3
199,161,122,3
206,168,129,3
213,178,136,3
209,175,130,3
207,170,126,3
212,175,130,3
218,181,136,3
218,181,137,3
218,183,141,3
225,190,150,3
219,183,147,3
221,185,149,3
208,174,139,3
210,176,139,3
208,174,136,3
188,155,112,3
180,149,103,3
156,126,76,3
171,140,86,3
213,182,127,3
222,193,135,3
211,185,126,3
183,159,99,3
199,175,115,3
211,189,129,3
201,179,121,3
209,184,128,3
224,198,147,3
206,178,130,3
206,175,129,3
203,170,127,3
174,139,99,3
162,124,87,3
158,118,82,3
149,105,68,3
136,92,57,3
168,128,93,3
192,158,130,3
172,150,127,3
159,144,125,3
174,161,144,3
182,169,153,3
